,Unnamed: 0,property_link,suburb,address,property_type,price,closest_school,Bedrooms,Bathrooms,Garages
800,800,https://www.domain.com.au/23-ararat-road-stawell-vic-3380-16103398,STAWELL VIC 3380,"23 Ararat Road, STAWELL VIC 3380",0,410,0.4,3,1,2
801,801,https://www.domain.com.au/32-sudholtz-street-bittern-vic-3918-12739457,BITTERN VIC 3918,"32 Sudholtz Street, BITTERN VIC 3918",0,490,0.6,3,2,2
802,802,https://www.domain.com.au/1-6-westcott-street-newtown-vic-3220-16103368,NEWTOWN VIC 3220,"1/6 Westcott Street, NEWTOWN VIC 3220",0,390,0.5,2,1,2
803,803,https://www.domain.com.au/2a-skinner-street-bittern-vic-3918-16019300,BITTERN VIC 3918,"2a Skinner Street, BITTERN VIC 3918",0,520,0.4,3,2,4
804,804,https://www.domain.com.au/35-westall-street-thomastown-vic-3074-16103366,THOMASTOWN VIC 3074,"35 Westall Street, THOMASTOWN VIC 3074",0,450,0.8,3,1,4
805,805,https://www.domain.com.au/112-underbank-boulevard-bacchus-marsh-vic-3340-16103365,BACCHUS MARSH VIC 3340,"112 Underbank Boulevard, BACCHUS MARSH VIC 3340",0,385,1.8,3,1,2
806,806,https://www.domain.com.au/15-anderson-street-east-golden-point-vic-3350-16103354,GOLDEN POINT VIC 3350,"15 Anderson Street East, GOLDEN POINT VIC 3350",0,325,0.6,3,1,0
807,807,https://www.domain.com.au/2-26-rob-roy-street-glen-waverley-vic-3150-16103353,GLEN WAVERLEY VIC 3150,"2/26 Rob Roy Street, GLEN WAVERLEY VIC 3150",0,520,0.7,3,2,1
808,808,https://www.domain.com.au/2-loretta-way-aintree-vic-3336-16103333,AINTREE VIC 3336,"2 Loretta Way, AINTREE VIC 3336",0,500,4.7,4,2,2
809,809,https://www.domain.com.au/22-watermill-avenue-craigieburn-vic-3064-16103318,CRAIGIEBURN VIC 3064,"22 Watermill Avenue, CRAIGIEBURN VIC 3064",0,450,0.6,4,2,2
810,810,https://www.domain.com.au/107-mareeba-way-craigieburn-vic-3064-16103296,CRAIGIEBURN VIC 3064,"107 Mareeba Way, CRAIGIEBURN VIC 3064",0,420,0.4,4,2,2
811,811,https://www.domain.com.au/10-marion-street-deanside-vic-3336-16103293,DEANSIDE VIC 3336,"10 Marion Street, DEANSIDE VIC 3336",0,420,2.5,3,2,1
812,812,https://www.domain.com.au/22-maygar-avenue-wodonga-vic-3690-16058874,WODONGA VIC 3690,"22 Maygar Avenue, WODONGA VIC 3690",0,410,0.5,3,2,2
813,813,https://www.domain.com.au/34-chedgey-drive-st-albans-vic-3021-14701666,ST ALBANS VIC 3021,"34 Chedgey Drive, ST ALBANS VIC 3021",0,350,0.4,3,1,3
814,814,https://www.domain.com.au/12-realm-vista-mickleham-vic-3064-16103272,MICKLEHAM VIC 3064,"12 Realm Vista, MICKLEHAM VIC 3064",0,440,1.4,4,2,2
815,815,https://www.domain.com.au/1-98-kirkwood-avenue-seaford-vic-3198-16103271,SEAFORD VIC 3198,"1/98 Kirkwood Avenue, SEAFORD VIC 3198",0,450,0.3,3,1,2
816,816,https://www.domain.com.au/37-dexter-crescent-clyde-north-vic-3978-16103265,CLYDE NORTH VIC 3978,"37 Dexter Crescent, CLYDE NORTH VIC 3978",0,560,1.3,4,2,2
817,817,https://www.domain.com.au/2-mayrose-crescent-brighton-east-vic-3187-16103263,BRIGHTON EAST VIC 3187,"2 Mayrose Crescent, BRIGHTON EAST VIC 3187",0,10,0.9,3,2,1
818,818,https://www.domain.com.au/24-normanby-street-brighton-vic-3186-16103260,BRIGHTON VIC 3186,"24 Normanby Street, BRIGHTON VIC 3186",0,420,1.2,4,4,4
819,819,https://www.domain.com.au/70-yaralla-circuit-clyde-vic-3978-16103257,CLYDE VIC 3978,"70 Yaralla circuit, CLYDE VIC 3978",0,660,4,4,2,2
820,820,https://www.domain.com.au/1-210-tucker-road-bentleigh-vic-3204-16103255,BENTLEIGH VIC 3204,"1/210 Tucker Road, BENTLEIGH VIC 3204",0,650,0.4,3,1,2
821,821,https://www.domain.com.au/11-rankins-lane-eaglehawk-vic-3556-16103252,EAGLEHAWK VIC 3556,"11 Rankins Lane, EAGLEHAWK VIC 3556",0,380,1.6,3,2,2
822,822,https://www.domain.com.au/136-heathmont-road-heathmont-vic-3135-16103237,HEATHMONT VIC 3135,"136 Heathmont Road, HEATHMONT VIC 3135",0,495,0.9,3,1,3
823,823,https://www.domain.com.au/21-martin-street-hastings-vic-3915-16103230,HASTINGS VIC 3915,"21 Martin Street, HASTINGS VIC 3915",0,450,1.5,3,1,0
824,824,https://www.domain.com.au/25-mcdonald-dr-winchelsea-vic-3241-16103229,WINCHELSEA VIC 3241,"25 McDonald Dr, WINCHELSEA VIC 3241",0,520,0.6,3,2,2
825,825,https://www.domain.com.au/14-walden-court-bundoora-vic-3083-16102141,BUNDOORA VIC 3083,"14 Walden Court, BUNDOORA VIC 3083",0,550,1,3,2,4
826,826,https://www.domain.com.au/131-main-street-romsey-vic-3434-16103214,ROMSEY VIC 3434,"131 Main Street, ROMSEY VIC 3434",0,440,1,2,1,0
827,827,https://www.domain.com.au/7-coates-court-shepparton-vic-3630-13170312,SHEPPARTON VIC 3630,"7 Coates Court, SHEPPARTON VIC 3630",0,400,1,3,2,2
828,828,https://www.domain.com.au/26-mokhtar-drive-hoppers-crossing-vic-3029-16103210,HOPPERS CROSSING VIC 3029,"26 Mokhtar Drive, HOPPERS CROSSING VIC 3029",0,400,0.3,4,2,0
829,829,https://www.domain.com.au/722-ripon-street-south-redan-vic-3350-16103208,REDAN VIC 3350,"722 Ripon Street South, REDAN VIC 3350",0,390,1.2,3,1,2
830,830,https://www.domain.com.au/1-bethwyn-street-bentleigh-east-vic-3165-16103205,BENTLEIGH EAST VIC 3165,"1 Bethwyn Street, BENTLEIGH EAST VIC 3165",0,495,0.7,3,1,2
831,831,https://www.domain.com.au/11-bowen-street-cranbourne-vic-3977-16103193,CRANBOURNE VIC 3977,"11 Bowen Street, CRANBOURNE VIC 3977",0,390,0.9,3,1,2
832,832,https://www.domain.com.au/12-clydebank-court-strathfieldsaye-vic-3551-16044307,STRATHFIELDSAYE VIC 3551,"12 Clydebank Court, STRATHFIELDSAYE VIC 3551",0,450,0.7,3,2,2
833,833,https://www.domain.com.au/6-bridle-place-pakenham-vic-3810-16103191,PAKENHAM VIC 3810,"6 Bridle Place, PAKENHAM VIC 3810",0,400,1.6,3,1,4
834,834,https://www.domain.com.au/13-visage-drive-south-morang-vic-3752-11845898,SOUTH MORANG VIC 3752,"13 Visage Drive, SOUTH MORANG VIC 3752",0,375,1,3,2,1
835,835,https://www.domain.com.au/90-sabel-drive-cranbourne-north-vic-3977-16103181,CRANBOURNE NORTH VIC 3977,"90 Sabel Drive, CRANBOURNE NORTH VIC 3977",0,430,0.8,3,2,2
836,836,https://www.domain.com.au/5-dundalk-street-sunshine-vic-3020-16103177,SUNSHINE VIC 3020,"5 Dundalk Street, SUNSHINE VIC 3020",0,360,0.7,3,1,2
837,837,https://www.domain.com.au/4-dana-avenue-blairgowrie-vic-3942-15894520,BLAIRGOWRIE VIC 3942,"4 Dana Avenue, BLAIRGOWRIE VIC 3942",0,400,4.2,2,1,2
838,838,https://www.domain.com.au/28-canunda-way-tarneit-vic-3029-16103169,TARNEIT VIC 3029,"28 Canunda Way, TARNEIT VIC 3029",0,390,1,3,2,2
839,839,https://www.domain.com.au/1-20-carramar-street-chadstone-vic-3148-16100769,CHADSTONE VIC 3148,"1/20 Carramar Street, CHADSTONE VIC 3148",0,600,1.4,3,2,2
840,840,https://www.domain.com.au/1-cole-court-toorak-vic-3142-16103151,TOORAK VIC 3142,"1 Cole Court, TOORAK VIC 3142",0,20,0.8,2,2,2
841,841,https://www.domain.com.au/16-palermo-street-greenvale-vic-3059-16103125,GREENVALE VIC 3059,"16 Palermo Street, GREENVALE VIC 3059",0,540,3,4,2,2
842,842,https://www.domain.com.au/10-bonney-place-kilmore-vic-3764-10796135,KILMORE VIC 3764,"10 Bonney Place, KILMORE VIC 3764",0,390,0.9,4,2,2
843,843,https://www.domain.com.au/7-lucknow-drive-beveridge-vic-3753-13508812,BEVERIDGE VIC 3753,"7 Lucknow Drive, BEVERIDGE VIC 3753",0,460,3.2,4,2,2
844,844,https://www.domain.com.au/110-brunswick-road-brunswick-vic-3056-16103107,BRUNSWICK VIC 3056,"110 Brunswick Road, BRUNSWICK VIC 3056",0,570,0.4,3,1,0
845,845,https://www.domain.com.au/24-zenith-road-beveridge-vic-3753-16103106,BEVERIDGE VIC 3753,"24 Zenith Road, BEVERIDGE VIC 3753",0,450,2.6,4,2,2
846,846,https://www.domain.com.au/4-7-ellesmere-parade-rosanna-vic-3084-13367319,ROSANNA VIC 3084,"4/7 Ellesmere Parade, ROSANNA VIC 3084",0,480,0.8,2,2,1
847,847,https://www.domain.com.au/12-abbeygate-street-oakleigh-vic-3166-14525564,OAKLEIGH VIC 3166,"12 Abbeygate Street, OAKLEIGH VIC 3166",0,480,1.1,3,1,3
848,848,https://www.domain.com.au/24-bullen-street-doncaster-east-vic-3109-16103080,DONCASTER EAST VIC 3109,"24 bullen street, DONCASTER EAST VIC 3109",0,625,1.1,4,2,0
849,849,https://www.domain.com.au/1-75-linda-crescent-ferntree-gully-vic-3156-16103077,FERNTREE GULLY VIC 3156,"1/75 Linda Crescent, FERNTREE GULLY VIC 3156",0,430,0.7,3,1,2
850,850,https://www.domain.com.au/59-highton-lane-mansfield-vic-3722-16103075,MANSFIELD VIC 3722,"59 Highton Lane, MANSFIELD VIC 3722",0,520,0.5,3,2,2
851,851,https://www.domain.com.au/3-bluffview-terrace-point-cook-vic-3030-16103062,POINT COOK VIC 3030,"3 Bluffview Terrace, POINT COOK VIC 3030",0,450,0.7,4,2,2
852,852,https://www.domain.com.au/15b-margaret-street-south-yarra-vic-3141-16103060,SOUTH YARRA VIC 3141,"15B Margaret Street, SOUTH YARRA VIC 3141",0,425,0.4,2,1,0
853,853,https://www.domain.com.au/6-princess-st-south-morang-vic-3752-16103033,SOUTH MORANG VIC 3752,"6 Princess St, SOUTH MORANG VIC 3752",0,460,0.9,3,2,2
854,854,https://www.domain.com.au/3-91a-arthur-st-eltham-vic-3095-16103032,ELTHAM VIC 3095,"3/91A Arthur St, ELTHAM VIC 3095",0,10,0.6,4,2,2
855,855,https://www.domain.com.au/6-guernsey-street-donnybrook-vic-3064-16103026,DONNYBROOK VIC 3064,"6 Guernsey Street, DONNYBROOK VIC 3064",0,430,5.8,4,2,1
856,856,https://www.domain.com.au/713-burwood-highway-ferntree-gully-vic-3156-16103011,FERNTREE GULLY VIC 3156,"713 Burwood Highway, FERNTREE GULLY VIC 3156",0,480,0.6,3,1,2
857,857,https://www.domain.com.au/9-stayner-court-glen-waverley-vic-3150-16102998,GLEN WAVERLEY VIC 3150,"9 Stayner Court, GLEN WAVERLEY VIC 3150",0,550,0.4,4,1,2
858,858,https://www.domain.com.au/20-elmhurst-road-wollert-vic-3750-16102989,WOLLERT VIC 3750,"20 Elmhurst Road, WOLLERT VIC 3750",0,540,3.5,4,2,2
859,859,https://www.domain.com.au/54-simpson-street-northcote-vic-3070-16102988,NORTHCOTE VIC 3070,"54 Simpson Street, NORTHCOTE VIC 3070",0,845,0.3,3,1,0
860,860,https://www.domain.com.au/48-wasim-circuit-rockbank-vic-3335-16102970,ROCKBANK VIC 3335,"48 Wasim Circuit, ROCKBANK VIC 3335",0,400,1.4,3,2,2
861,861,https://www.domain.com.au/37-grove-road-craigieburn-vic-3064-16102968,CRAIGIEBURN VIC 3064,"37 Grove Road, CRAIGIEBURN VIC 3064",0,390,0.8,3,2,1
862,862,https://www.domain.com.au/28-hawker-avenue-preston-vic-3072-16102960,PRESTON VIC 3072,"28 Hawker Avenue, PRESTON VIC 3072",0,540,0.2,2,1,2
863,863,https://www.domain.com.au/5-4-edith-street-dandenong-vic-3175-15843189,DANDENONG VIC 3175,"5/4 Edith Street, DANDENONG VIC 3175",0,280,0.7,2,1,1
864,864,https://www.domain.com.au/12-evan-street-berwick-vic-3806-16102944,BERWICK VIC 3806,"12 Evan Street, BERWICK VIC 3806",0,430,1.3,3,1,3
865,865,https://www.domain.com.au/108-stadium-cct-mulgrave-vic-3170-16102931,MULGRAVE VIC 3170,"108 Stadium Cct, MULGRAVE VIC 3170",0,670,1.2,4,3,2
866,866,https://www.domain.com.au/24-kleine-street-noble-park-vic-3174-16102906,NOBLE PARK VIC 3174,"24 Kleine Street, NOBLE PARK VIC 3174",0,530,0.3,4,1,3
867,867,https://www.domain.com.au/21-thiele-street-doncaster-vic-3108-16102902,DONCASTER VIC 3108,"21 Thiele Street, DONCASTER VIC 3108",0,100,0.2,4,2,3
868,868,https://www.domain.com.au/45a-barkly-street-sunbury-vic-3429-15843917,SUNBURY VIC 3429,"45A Barkly Street, SUNBURY VIC 3429",0,400,1,2,1,2
869,869,https://www.domain.com.au/56-rene-street-preston-vic-3072-16102853,PRESTON VIC 3072,"56 Rene Street, PRESTON VIC 3072",0,580,0.8,3,1,2
870,870,https://www.domain.com.au/21-lyle-street-brunswick-vic-3056-15669895,BRUNSWICK VIC 3056,"21 Lyle Street, BRUNSWICK VIC 3056",0,925,0.7,4,1,2
871,871,https://www.domain.com.au/9-mayfair-drive-west-wodonga-vic-3690-15226704,WEST WODONGA VIC 3690,"9 Mayfair Drive, WEST WODONGA VIC 3690",0,500,1.2,3,2,2
872,872,https://www.domain.com.au/23-sargood-st-coburg-vic-3058-13289358,COBURG VIC 3058,"23 Sargood St, COBURG VIC 3058",0,540,0.8,2,1,3
873,873,https://www.domain.com.au/1-mcauliffe-street-wodonga-vic-3690-16101847,WODONGA VIC 3690,"1 McAuliffe Street, WODONGA VIC 3690",0,530,1.9,4,2,2
874,874,https://www.domain.com.au/476b-sydney-road-brunswick-vic-3056-16101831,BRUNSWICK VIC 3056,"476B Sydney Road, BRUNSWICK VIC 3056",0,11,0.7,4,1,1
875,875,https://www.domain.com.au/2-ackland-court-berwick-vic-3806-16101705,BERWICK VIC 3806,"2 Ackland Court, BERWICK VIC 3806",0,575,0.8,4,2,2
876,876,https://www.domain.com.au/143-murlong-street-swan-hill-vic-3585-16101664,SWAN HILL VIC 3585,"143 Murlong Street, SWAN HILL VIC 3585",0,260,0.6,3,1,1
877,877,https://www.domain.com.au/56-graham-road-highett-vic-3190-16101362,HIGHETT VIC 3190,"56 Graham Road, HIGHETT VIC 3190",0,500,0.9,2,1,2
878,878,https://www.domain.com.au/3-cole-street-hawthorn-east-vic-3123-16101351,HAWTHORN EAST VIC 3123,"3 Cole Street, HAWTHORN EAST VIC 3123",0,21,0.6,5,4,4
879,879,https://www.domain.com.au/10-carol-street-scoresby-vic-3179-16101328,SCORESBY VIC 3179,"10 Carol Street, SCORESBY VIC 3179",0,550,0.6,4,2,2
880,880,https://www.domain.com.au/2-40-milleara-road-keilor-east-vic-3033-16101324,KEILOR EAST VIC 3033,"2/40 Milleara Road, KEILOR EAST VIC 3033",0,299,0.6,1,1,1
881,881,https://www.domain.com.au/29-lodging-drive-tarneit-vic-3029-16101316,TARNEIT VIC 3029,"29 Lodging drive, TARNEIT VIC 3029",0,470,2.2,4,2,2
882,882,https://www.domain.com.au/10-haywood-street-morwell-vic-3840-16101301,MORWELL VIC 3840,"10 Haywood Street, MORWELL VIC 3840",0,490,0.7,4,2,3
883,883,https://www.domain.com.au/20-tresswell-avenue-newborough-vic-3825-16101293,NEWBOROUGH VIC 3825,"20 Tresswell Avenue, NEWBOROUGH VIC 3825",0,430,0.3,4,1,0
884,884,https://www.domain.com.au/1-1881-mt-macedon-road-woodend-vic-3442-16101282,WOODEND VIC 3442,"1/1881 Mt Macedon Road, WOODEND VIC 3442",0,690,1.3,3,2,2
885,885,https://www.domain.com.au/448-new-street-brighton-vic-3186-16101269,BRIGHTON VIC 3186,"448 New Street, BRIGHTON VIC 3186",0,560,0.4,3,1,2
886,886,https://www.domain.com.au/7-harris-street-st-albans-vic-3021-16101267,ST ALBANS VIC 3021,"7 Harris Street, ST ALBANS VIC 3021",0,500,0.5,4,3,2
887,887,https://www.domain.com.au/40-passchendaele-street-hampton-vic-3188-16101221,HAMPTON VIC 3188,"40 Passchendaele Street, HAMPTON VIC 3188",0,875,0.4,3,2,2
888,888,https://www.domain.com.au/13-beddington-street-keysborough-vic-3173-16101183,KEYSBOROUGH VIC 3173,"13 Beddington Street, KEYSBOROUGH VIC 3173",0,630,0.8,4,2,2
889,889,https://www.domain.com.au/32-leithead-street-brunswick-vic-3056-4210437,BRUNSWICK VIC 3056,"32 Leithead Street, BRUNSWICK VIC 3056",0,475,0.7,2,1,0
890,890,https://www.domain.com.au/35-genista-road-cranbourne-west-vic-3977-16101168,CRANBOURNE WEST VIC 3977,"35 Genista Road, CRANBOURNE WEST VIC 3977",0,465,0.7,3,2,2
891,891,https://www.domain.com.au/16-allen-street-laverton-vic-3028-16101165,LAVERTON VIC 3028,"16 Allen Street, LAVERTON VIC 3028",0,320,0.8,3,1,1
892,892,https://www.domain.com.au/33-victoria-street-footscray-vic-3011-16101139,FOOTSCRAY VIC 3011,"33 Victoria Street, FOOTSCRAY VIC 3011",0,833,0.3,3,1,4
893,893,https://www.domain.com.au/22-kiewa-east-road-tangambalanga-vic-3691-16101133,TANGAMBALANGA VIC 3691,"22 Kiewa East Road, TANGAMBALANGA VIC 3691",0,580,1.1,4,3,4
894,894,https://www.domain.com.au/56-owarra-boulevard-mount-duneed-vic-3217-16101127,MOUNT DUNEED VIC 3217,"56 Owarra Boulevard, MOUNT DUNEED VIC 3217",0,550,0.6,4,2,2
895,895,https://www.domain.com.au/7-walters-street-brunswick-vic-3056-16101017,BRUNSWICK VIC 3056,"7 Walters Street, BRUNSWICK VIC 3056",0,700,0.8,2,1,2
896,896,https://www.domain.com.au/47b-milton-street-elwood-vic-3184-16100985,ELWOOD VIC 3184,"47B Milton Street, ELWOOD VIC 3184",0,750,0.7,3,1,1
897,897,https://www.domain.com.au/5-selbourne-street-hawthorn-vic-3122-16100970,HAWTHORN VIC 3122,"5 Selbourne Street, HAWTHORN VIC 3122",0,715,0.4,2,1,1
898,898,https://www.domain.com.au/5-selbourne-street-hawthorn-vic-3122-16100969,HAWTHORN VIC 3122,"5 Selbourne Street, HAWTHORN VIC 3122",0,715,0.4,2,1,1
899,899,https://www.domain.com.au/2-oreilly-road-tarneit-vic-3029-16100961,TARNEIT VIC 3029,"2 Oreilly Road, TARNEIT VIC 3029",0,370,0.6,3,2,1
900,900,https://www.domain.com.au/4-nardoo-street-south-morang-vic-3752-16100959,SOUTH MORANG VIC 3752,"4 Nardoo Street, SOUTH MORANG VIC 3752",0,540,1.1,4,2,2
901,901,https://www.domain.com.au/12-midas-court-meadow-heights-vic-3048-16100952,MEADOW HEIGHTS VIC 3048,"12 Midas Court, MEADOW HEIGHTS VIC 3048",0,370,0.4,4,1,1
902,902,https://www.domain.com.au/55-york-street-surrey-hills-vic-3127-16100881,SURREY HILLS VIC 3127,"55 York Street, SURREY HILLS VIC 3127",0,19,0.3,5,2,2
903,903,https://www.domain.com.au/2-108-rosebud-parade-rosebud-vic-3939-16100923,ROSEBUD VIC 3939,"2/108 Rosebud Parade, ROSEBUD VIC 3939",0,340,0.9,2,1,2
904,904,https://www.domain.com.au/27-sturt-street-kyneton-vic-3444-16100920,KYNETON VIC 3444,"27 Sturt Street, KYNETON VIC 3444",0,520,0.2,3,2,2
905,905,https://www.domain.com.au/16-devereux-way-charlemont-vic-3217-16100904,CHARLEMONT VIC 3217,"16 Devereux Way, CHARLEMONT VIC 3217",0,490,2.2,4,2,2
906,906,https://www.domain.com.au/2-29-brockley-street-wodonga-vic-3690-16100901,WODONGA VIC 3690,"2/29 Brockley Street, WODONGA VIC 3690",0,450,0.2,3,2,2
907,907,https://www.domain.com.au/113a-warrandyte-road-ringwood-vic-3134-16100895,RINGWOOD VIC 3134,"113A Warrandyte Road, RINGWOOD VIC 3134",0,515,0.7,3,2,1
908,908,https://www.domain.com.au/58-saltbush-crescent-brookfield-vic-3338-16100894,BROOKFIELD VIC 3338,"58 Saltbush Crescent, BROOKFIELD VIC 3338",0,345,2.4,3,2,1
909,909,https://www.domain.com.au/2-mayfair-avenue-templestowe-lower-vic-3107-16100887,TEMPLESTOWE LOWER VIC 3107,"2 Mayfair Avenue, TEMPLESTOWE LOWER VIC 3107",0,550,0.1,4,2,1
910,910,https://www.domain.com.au/53-alexander-street-seddon-vic-3011-16100885,SEDDON VIC 3011,"53 Alexander Street, SEDDON VIC 3011",0,800,0.7,3,2,2
911,911,https://www.domain.com.au/simpson-court-traralgon-vic-3844-16100872,TRARALGON VIC 3844,"Simpson Court, TRARALGON VIC 3844",0,410,0.4,3,1,2
912,912,https://www.domain.com.au/7-wattletree-road-drumcondra-vic-3215-16100869,DRUMCONDRA VIC 3215,"7 Wattletree Road, DRUMCONDRA VIC 3215",0,420,1,3,1,0
913,913,https://www.domain.com.au/202-mahoneys-road-burwood-east-vic-3151-16100867,BURWOOD EAST VIC 3151,"202 Mahoneys Road, BURWOOD EAST VIC 3151",0,495,0.3,3,1,3
914,914,https://www.domain.com.au/158-burnley-street-richmond-vic-3121-13706826,RICHMOND VIC 3121,"158 Burnley Street, RICHMOND VIC 3121",0,825,0.4,3,2,2
915,915,https://www.domain.com.au/82-thoresby-crescent-craigieburn-vic-3064-16100810,CRAIGIEBURN VIC 3064,"82 Thoresby Crescent, CRAIGIEBURN VIC 3064",0,420,0.3,3,2,1
916,916,https://www.domain.com.au/28-vaughan-street-paynesville-vic-3880-16100790,PAYNESVILLE VIC 3880,"28 Vaughan Street, PAYNESVILLE VIC 3880",0,400,0.3,2,1,2
917,917,https://www.domain.com.au/60-benson-street-benalla-vic-3672-16100780,BENALLA VIC 3672,"60 Benson Street, BENALLA VIC 3672",0,450,1.8,4,1,2
918,918,https://www.domain.com.au/8-macarthur-place-north-carlton-vic-3053-16100770,CARLTON VIC 3053,"8 Macarthur Place North, CARLTON VIC 3053",0,540,0.4,2,1,0
919,919,https://www.domain.com.au/33-mathoura-road-toorak-vic-3142-15963480,TOORAK VIC 3142,"33 Mathoura Road, TOORAK VIC 3142",0,680,0.3,3,1,0
920,920,https://www.domain.com.au/2-5-amarina-close-meadow-heights-vic-3048-16100744,MEADOW HEIGHTS VIC 3048,"2/5 Amarina. Close, MEADOW HEIGHTS VIC 3048",0,350,0.3,3,1,1
921,921,https://www.domain.com.au/35-regent-street-regent-west-vic-3072-16100734,REGENT WEST VIC 3072,"35 Regent Street, REGENT WEST VIC 3072",0,420,0.8,2,1,2
922,922,https://www.domain.com.au/8-mckean-street-bairnsdale-vic-3875-16100718,BAIRNSDALE VIC 3875,"8 McKean Street, BAIRNSDALE VIC 3875",0,340,0.6,3,1,1
923,923,https://www.domain.com.au/6-green-court-benalla-vic-3672-16100668,BENALLA VIC 3672,"6 Green Court, BENALLA VIC 3672",0,500,1.4,4,2,4
924,924,https://www.domain.com.au/20a-park-street-pascoe-vale-vic-3044-16100660,PASCOE VALE VIC 3044,"20A Park Street, PASCOE VALE VIC 3044",0,480,1,3,1,2
925,925,https://www.domain.com.au/654-wyndham-street-shepparton-vic-3630-16100644,SHEPPARTON VIC 3630,"654 Wyndham Street, SHEPPARTON VIC 3630",0,500,0.5,3,2,4
926,926,https://www.domain.com.au/79-buckingham-street-richmond-vic-3121-16100639,RICHMOND VIC 3121,"79 Buckingham Street, RICHMOND VIC 3121",0,850,0.3,2,2,0
927,927,https://www.domain.com.au/9-valadero-court-mill-park-vic-3082-16100627,MILL PARK VIC 3082,"9 Valadero Court, MILL PARK VIC 3082",0,420,0.5,3,1,2
928,928,https://www.domain.com.au/190-princes-way-drouin-vic-3818-16100613,DROUIN VIC 3818,"190 Princes Way, DROUIN VIC 3818",0,380,0.6,2,1,0
929,929,https://www.domain.com.au/10-james-st-richmond-vic-3121-9581547,RICHMOND VIC 3121,"10 James St, RICHMOND VIC 3121",0,630,0.2,2,1,1
930,930,https://www.domain.com.au/45-upper-paper-mills-road-fyansford-vic-3218-14138998,FYANSFORD VIC 3218,"45 Upper Paper Mills Road, FYANSFORD VIC 3218",0,480,2.6,3,2,4
931,931,https://www.domain.com.au/3-creek-view-end-wangaratta-vic-3677-16100600,WANGARATTA VIC 3677,"3 Creek View End, WANGARATTA VIC 3677",0,420,1.3,3,2,2
932,932,https://www.domain.com.au/21-manzeene-avenue-lara-vic-3212-16100580,LARA VIC 3212,"21 Manzeene Avenue, LARA VIC 3212",0,595,1.9,4,2,2
933,933,https://www.domain.com.au/19-grange-street-preston-vic-3072-16100552,PRESTON VIC 3072,"19 Grange Street, PRESTON VIC 3072",0,450,0.8,3,1,1
934,934,https://www.domain.com.au/19-church-street-kilsyth-vic-3137-16100548,KILSYTH VIC 3137,"19 Church Street, KILSYTH VIC 3137",0,450,0.3,2,1,1
935,935,https://www.domain.com.au/227-princes-highway-corio-vic-3214-15326537,CORIO VIC 3214,"227 Princes Highway, CORIO VIC 3214",0,300,4.3,3,1,1
936,936,https://www.domain.com.au/2-39-harley-st-strathdale-vic-3550-16100535,STRATHDALE VIC 3550,"2/39 Harley St, STRATHDALE VIC 3550",0,370,0.8,3,1,1
937,937,https://www.domain.com.au/8-ian-crescent-airport-west-vic-3042-16100507,AIRPORT WEST VIC 3042,"8 Ian Crescent, AIRPORT WEST VIC 3042",0,400,0.5,3,1,1
938,938,https://www.domain.com.au/8-grange-road-sandringham-vic-3191-15431555,SANDRINGHAM VIC 3191,"8 Grange Road, SANDRINGHAM VIC 3191",0,13,0.2,4,2,2
